Intensity
1	3
2	3
3	3
4	3
5	3
6	2
7	4
8	4
9	3
10	4
11	4
12	4
13	3
14	3
15	3
16	4
17	3
18	3
19	3
20	3
21	3
22	4
23	3
24	4
25	3
26	4
27	4
28	5
29	4
30	2
31	3
32	3
33	4
34	3
35	3
36	1
37	1
38	3
39	3
40	4
41	3
42	2
43	4
44	2
45	3
46	3
47	4
48	4
49	3
50	1
51	3
52	3
53	4
54	3
55	4
56	4
57	3
58	3
59	3
60	3
61	3
62	3
63	4
64	4
65	4
66	3
67	3
68	2
69	3
70	4
71	4
72	4
73	4
74	4
75	4
76	4
77	3
78	2
79	4
80	3
81	3
82	4
83	3
84	3
85	1
86	3
87	3
88	2
89	1
90	2
91	4
92	3
93	3
94	3
95	3
96	2
97	1
98	4
99	3
100	3
101	2
102	3
103	4
104	2
105	3
106	3
107	3
108	4
109	4
110	4
111	4
112	5
113	3
114	3
115	3
116	3
117	5
118	5
119	4
120	4
121	3
122	3
123	4
124	3
125	4
126	3
127	4
128	4
129	4
130	3
131	3
132	4
133	2
134	4
135	4
136	3
137	3
138	3
139	2
140	3
141	1
142	3
143	3
144	3
145	5
146	4
147	5
148	2
149	4
150	3
151	2
152	5
153	3
154	4
155	4
156	3
157	3
158	4
159	3
160	4
161	3
162	4
163	4
164	3
165	4
166	3
167	3
168	3
169	3
170	3
171	3
172	3
173	3
174	2
175	4
176	4
177	2
178	2
179	3
180	4
181	4
182	3
183	4
184	3
185	3
186	3
187	5
188	4
189	3
190	3
191	2
192	3
193	5
194	3
195	3
196	3
197	2
198	3
199	3
200	3
201	3
202	3
203	4
204	4
205	3
206	6
207	3
208	4
209	3
210	3
211	3
212	3
213	3
214	6
215	4
216	3
217	3
218	3
219	3
220	3
221	3
222	3
223	6
224	5
225	3
226	3
227	3
228	4
229	4
230	3
231	4
232	3
233	3
234	4
235	4
236	4
237	4
238	3
239	2
240	4
241	3
242	3
243	3
244	4
245	3
246	2
247	2
248	3
249	4
250	5
251	3
252	2
253	2
254	1
255	4
256	3
257	4
258	3
259	3
260	3
261	4
262	3
263	3
264	3
265	3
266	3
267	3
268	3
269	3
270	4
271	4
272	3
273	3
274	3
275	3
276	3
277	4
278	4
279	4
280	3
281	5
282	3
283	3
284	4
285	4
286	3
287	3
288	4
289	4
290	3
291	4
292	3
293	4
294	4
295	3
296	3
297	3
298	3
299	4
300	4
301	4
302	3
303	3
304	2
305	3
306	4
307	3
308	3
309	3
310	3
311	4
312	3
313	3
314	2
315	3
316	3
317	4
318	3
319	3
320	3
321	3
322	3
323	4
324	4
325	4
326	3
327	4
328	3
329	3
330	4
331	3
332	4
333	3
334	4
335	3
336	4
337	3
338	3
339	4
340	3
341	3
342	2
343	3
344	3
345	3
346	4
347	3
348	3
349	4
350	2
351	4
352	4
353	3
354	4
355	3
356	3
357	3
358	4
359	3
360	3
361	3
362	4
363	3
364	4
365	3
366	3
367	4
368	3
369	3
370	3
371	2
372	3
373	4
374	3
375	4
376	5
377	3
378	3
379	3
380	2
381	4
382	4
383	3
384	3
385	3
386	4
387	4
388	4
389	4
390	4
391	3
392	4
393	2
394	4
395	2
396	4
397	3
398	3
399	5
400	3
401	3
402	3
403	3
404	3
405	3
406	3
407	5
408	3
409	3
410	4
411	5
412	4
413	3
414	3
415	3
416	3
417	3
418	4
419	4
420	3
421	3
422	4
423	3
424	4
425	3
426	4
427	4
428	3
429	3
430	3
431	3
432	3
433	4
434	5
435	3
436	4
437	3
438	4
439	1
440	1
441	3
442	4
443	5
444	3
445	1
446	4
447	2
448	4
449	3
450	3
451	2
452	1
453	3
454	3
455	2
456	2
457	3
458	4
459	4
460	3
461	2
462	3
463	3
464	3
465	3
466	3
467	4
468	3
469	4
470	3
471	3
472	3
473	4
474	2
475	3
476	3
477	2
478	2
479	2
480	4
481	4
482	3
483	4
484	3
485	3
486	3
487	4
488	2
489	1
490	4
491	3
492	3
493	4
494	4
495	3
496	3
497	4
498	3
499	3
500	4
501	4
502	5
503	3
504	3
505	2
506	3
507	3
508	4
509	3
510	3
511	3
512	3
513	3
514	3
515	3
516	2
517	3
518	4
519	2
520	3
521	4
522	2
523	3
524	3
525	4
526	3
527	4
528	3
529	5
530	3
531	3
532	5
533	3
534	2
535	3
536	4
537	4
538	4
539	1
540	3
541	5
542	5
543	2
544	3
545	3
546	4
547	4
548	3
549	4
550	4
551	3
552	4
553	4
554	4
555	3
556	3
557	5
558	3
559	4
560	3
561	4
562	3
563	3
564	3
565	4
566	3
567	3
568	3
569	4
570	3
571	4
572	4
573	3
574	4
575	3
576	3
577	4
578	3
579	4
580	4
581	3
582	4
583	4
584	3
585	3
586	3
587	4
588	3
589	1
590	3
591	2
592	4
593	3
594	5
595	3
596	4
597	3
598	2
599	3
600	4
601	3
602	2
603	4
604	3
605	3
606	3
607	4
608	2
609	4
610	4
611	3
612	3
613	3
614	3
615	3
