Molecularity
1	111
2	120
3	120
4	102
5	111
6	120
7	120
8	120
9	102
10	120
11	120
12	111
13	120
14	111
15	120
16	102
17	111
18	120
19	111
20	102
21	111
22	102
23	102
24	120
25	111
26	120
27	111
28	120
29	111
30	111
31	74
32	111
33	120
34	120
35	120
36	111
37	83
38	120
39	120
40	111
41	111
42	111
43	120
44	111
45	102
46	120
47	111
48	102
49	139
50	120
51	102
52	120
53	120
54	111
55	120
56	111
57	120
58	129
59	120
60	18
61	129
62	18
63	111
64	120
65	120
66	111
67	111
68	129
69	111
70	120
71	111
72	129
73	111
74	120
75	120
76	111
77	120
78	111
79	120
80	111
81	129
82	120
83	111
84	111
85	120
86	129
87	18
88	111
89	120
90	120
91	111
92	9
93	111
94	111
95	129
96	120
97	120
98	111
99	120
100	120
101	120
102	120
103	111
104	120
105	120
106	129
107	74
108	74
109	9
110	111
111	120
112	37
113	120
114	120
115	111
116	120
117	120
118	120
119	120
120	120
121	120
122	120
123	111
124	120
125	120
126	120
127	111
128	111
129	120
130	65
131	102
132	111
133	65
134	111
135	111
136	120
137	129
138	120
139	74
140	111
141	111
142	120
143	74
144	111
145	129
146	111
147	120
148	120
149	18
150	120
151	111
152	111
153	120
154	28
155	111
156	120
157	111
158	120
159	120
160	120
161	111
162	111
163	111
164	120
165	111
166	120
167	111
168	120
169	120
170	111
171	120
172	120
173	120
174	120
175	120
176	111
177	111
178	111
179	120
180	120
181	120
182	120
183	111
184	120
185	111
186	111
187	120
188	120
189	185
190	129
191	74
192	111
193	120
194	74
195	120
196	111
197	111
198	120
199	120
200	120
201	111
202	120
203	120
204	120
205	120
206	111
207	120
208	120
209	111
210	111
211	111
212	111
213	120
214	120
215	120
216	129
217	111
218	166
219	129
220	120
221	111
222	111
223	111
224	120
225	129
226	129
227	111
228	120
229	111
230	120
231	111
232	111
233	120
234	111
235	120
236	111
237	111
238	111
239	120
240	111
241	111
242	28
243	120
244	120
245	28
246	111
247	111
248	111
249	120
250	111
251	111
252	111
253	139
254	129
255	111
256	120
257	111
258	111
259	120
260	120
261	111
262	111
263	111
264	111
265	120
266	102
267	111
268	111
269	102
270	120
271	111
272	129
273	129
274	120
275	120
276	111
277	139
278	139
279	120
280	111
281	111
282	111
283	120
284	111
285	111
286	111
287	111
288	120
289	120
290	111
291	111
292	120
293	111
294	111
295	120
296	111
297	129
298	111
299	83
300	102
301	83
302	120
303	111
304	120
305	111
306	111
307	111
308	102
309	120
310	102
311	111
312	120
313	120
314	111
315	120
316	111
317	129
318	120
319	111
320	120
321	120
322	111
323	120
324	120
325	120
326	102
327	92
328	111
329	120
330	111
331	37
332	37
333	111
334	129
335	120
336	120
337	111
338	111
339	102
340	120
341	111
342	111
343	111
344	111
345	111
346	120
347	120
348	111
349	111
350	111
351	111
352	111
353	120
354	111
355	120
356	111
357	111
358	111
359	111
360	111
361	120
362	111
363	111
364	120
365	120
366	111
367	92
368	120
369	120
370	120
371	120
372	120
373	129
374	120
375	120
376	129
377	111
378	120
379	111
380	111
381	111
382	120
383	120
384	120
385	129
386	120
387	111
388	120
389	120
390	111
391	111
392	111
393	111
394	111
395	111
396	120
397	120
398	111
399	111
400	120
401	120
402	120
403	120
404	120
405	111
406	120
407	120
408	111
409	92
410	120
411	111
412	102
413	111
414	102
415	120
416	111
417	111
418	129
419	120
420	111
421	111
422	111
423	120
424	111
425	111
426	111
427	120
428	120
429	111
430	111
431	111
432	111
433	120
434	120
435	120
436	120
437	102
438	120
439	111
440	222
441	111
442	120
443	120
444	111
445	129
446	111
447	120
448	129
449	111
450	111
451	120
452	111
453	120
454	120
455	120
456	111
457	120
458	120
459	129
460	120
461	111
462	120
463	120
464	129
465	129
466	111
467	111
468	120
469	120
470	120
471	111
472	102
473	120
474	111
475	92
476	111
477	74
478	120
479	111
480	83
481	111
482	102
483	111
484	65
485	111
486	111
487	120
488	111
489	120
490	120
491	120
492	120
493	129
494	111
495	28
496	111
497	111
498	28
