Molecularity
1	104
2	112
3	112
4	95
5	104
6	112
7	112
8	112
9	95
10	112
11	112
12	104
13	112
14	104
15	112
16	95
17	104
18	112
19	104
20	95
21	104
22	95
23	95
24	112
25	104
26	112
27	104
28	112
29	104
30	104
31	69
32	104
33	112
34	112
35	112
36	104
37	78
38	112
39	112
40	104
41	104
42	104
43	112
44	104
45	95
46	112
47	104
48	95
49	129
50	112
51	95
52	112
53	112
54	104
55	112
56	104
57	112
58	121
59	112
60	17
61	121
62	17
63	104
64	112
65	112
66	104
67	104
68	121
69	104
70	112
71	104
72	121
73	104
74	112
75	112
76	104
77	112
78	104
79	112
80	104
81	121
82	112
83	104
84	104
85	112
86	121
87	17
88	104
89	112
90	112
91	104
92	9
93	104
94	104
95	121
96	112
97	112
98	104
99	112
100	112
101	112
102	112
103	104
104	112
105	112
106	121
107	69
108	69
109	9
110	104
111	112
112	35
113	112
114	112
115	104
116	112
117	112
118	112
119	112
120	112
121	112
122	112
123	104
124	112
125	112
126	112
127	104
128	104
129	112
130	60
131	95
132	104
133	60
134	104
135	104
136	112
137	121
138	112
139	69
140	104
141	104
142	112
143	69
144	104
145	121
146	104
147	112
148	112
149	17
150	112
151	104
152	104
153	112
154	26
155	104
156	112
157	104
158	112
159	112
160	112
161	104
162	104
163	104
164	112
165	104
166	112
167	104
168	112
169	112
170	104
171	112
172	112
173	112
174	112
175	112
176	104
177	104
178	104
179	112
180	112
181	112
182	112
183	104
184	112
185	104
186	104
187	112
188	112
189	173
190	121
191	69
192	104
193	112
194	69
195	112
196	104
197	104
198	112
199	112
200	112
201	104
202	112
203	112
204	112
205	112
206	104
207	112
208	112
209	104
210	104
211	104
212	104
213	112
214	112
215	112
216	121
217	104
218	155
219	121
220	112
221	104
222	104
223	104
224	112
225	121
226	121
227	104
228	112
229	104
230	112
231	104
232	104
233	112
234	104
235	112
236	104
237	104
238	104
239	112
240	104
241	104
242	26
243	112
244	112
245	26
246	104
247	104
248	104
249	112
250	104
251	104
252	104
253	129
254	121
255	104
256	112
257	104
258	104
259	112
260	112
261	104
262	104
263	104
264	104
265	112
266	95
267	104
268	104
269	95
270	112
271	104
272	121
273	121
274	112
275	112
276	104
277	129
278	129
279	112
280	104
281	104
282	104
283	112
284	104
285	104
286	104
287	104
288	112
289	112
290	104
291	104
292	112
293	104
294	104
295	112
296	104
297	121
298	104
299	78
300	95
301	78
302	112
303	104
304	112
305	104
306	104
307	104
308	95
309	112
310	95
311	104
312	112
313	112
314	104
315	112
316	104
317	121
318	112
319	104
320	112
321	112
322	104
323	112
324	112
325	112
326	95
327	86
328	104
329	112
330	104
331	35
332	35
333	104
334	121
335	112
336	112
337	104
338	104
339	95
340	112
341	104
342	104
343	104
344	104
345	104
346	112
347	112
348	104
349	104
350	104
351	104
352	104
353	112
354	104
355	112
356	104
357	104
358	104
359	104
360	104
361	112
362	104
363	104
364	112
365	112
366	104
367	86
368	112
369	112
370	112
371	112
372	112
373	121
374	112
375	112
376	121
377	104
378	112
379	104
380	104
381	104
382	112
383	112
384	112
385	121
386	112
387	104
388	112
389	112
390	104
391	104
392	104
393	104
394	104
395	104
396	112
397	112
398	104
399	104
400	112
401	112
402	112
403	112
404	112
405	104
406	112
407	112
408	104
409	86
410	112
411	104
412	95
413	104
414	95
415	112
416	104
417	104
418	121
419	112
420	104
421	104
422	104
423	112
424	104
425	104
426	104
427	112
428	112
429	104
430	104
431	104
432	104
433	112
434	112
435	112
436	112
437	95
438	112
439	104
440	207
441	104
442	112
443	112
444	104
445	121
446	104
447	112
448	121
449	104
450	104
451	112
452	104
453	112
454	112
455	112
456	104
457	112
458	112
459	121
460	112
461	104
462	112
463	112
464	121
465	121
466	104
467	104
468	112
469	112
470	112
471	104
472	95
473	112
474	104
475	86
476	104
477	69
478	112
479	104
480	78
481	104
482	95
483	104
484	60
485	104
486	104
487	112
488	104
489	112
490	112
491	112
492	112
493	121
494	104
495	26
496	104
497	104
498	26
